ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
800,variation,,Orestes Yoga Pant -33-Black,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp10-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp10-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp10-black_back.jpg",,,MP10,,,,,,,Size,33,Color,Black,,,,,,,,,,,
801,variation,,Orestes Yoga Pant -33-Blue,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp10-blue_main.jpg,,,MP10,,,,,,,Size,33,Color,Blue,,,,,,,,,,,
802,variation,,Orestes Yoga Pant -33-Green,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp10-green_main.jpg,,,MP10,,,,,,,Size,33,Color,Green,,,,,,,,,,,
803,variation,,Orestes Yoga Pant -34-Black,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp10-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp10-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp10-black_back.jpg",,,MP10,,,,,,,Size,34,Color,Black,,,,,,,,,,,
804,variation,,Orestes Yoga Pant -34-Blue,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp10-blue_main.jpg,,,MP10,,,,,,,Size,34,Color,Blue,,,,,,,,,,,
805,variation,,Orestes Yoga Pant -34-Green,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp10-green_main.jpg,,,MP10,,,,,,,Size,34,Color,Green,,,,,,,,,,,
806,variation,,Orestes Yoga Pant -36-Black,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp10-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp10-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp10-black_back.jpg",,,MP10,,,,,,,Size,36,Color,Black,,,,,,,,,,,
807,variation,,Orestes Yoga Pant -36-Blue,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp10-blue_main.jpg,,,MP10,,,,,,,Size,36,Color,Blue,,,,,,,,,,,
808,variation,,Orestes Yoga Pant -36-Green,1,0,visible,,<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>,,,,,1,100,0,0,1,,,,1,,,66,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp10-green_main.jpg,,,MP10,,,,,,,Size,36,Color,Green,,,,,,,,,,,
822,variable,MP11,Aether Gym Pant ,1,0,visible,This is a variable product called a Aether Gym Pant ,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,0,0,0,,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_back.jpg",,,,,,,,,,Size,32|33|34|36,Color,Blue|Brown|Green,,,,,,,,,,,
810,variation,,Aether Gym Pant -32-Blue,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-blue_main.jpg,,,MP11,,,,,,,Size,32,Color,Blue,,,,,,,,,,,
811,variation,,Aether Gym Pant -32-Brown,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_back.jpg",,,MP11,,,,,,,Size,32,Color,Brown,,,,,,,,,,,
812,variation,,Aether Gym Pant -32-Green,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-green_main.jpg,,,MP11,,,,,,,Size,32,Color,Green,,,,,,,,,,,
813,variation,,Aether Gym Pant -33-Blue,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-blue_main.jpg,,,MP11,,,,,,,Size,33,Color,Blue,,,,,,,,,,,
814,variation,,Aether Gym Pant -33-Brown,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_back.jpg",,,MP11,,,,,,,Size,33,Color,Brown,,,,,,,,,,,
815,variation,,Aether Gym Pant -33-Green,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-green_main.jpg,,,MP11,,,,,,,Size,33,Color,Green,,,,,,,,,,,
816,variation,,Aether Gym Pant -34-Blue,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-blue_main.jpg,,,MP11,,,,,,,Size,34,Color,Blue,,,,,,,,,,,
817,variation,,Aether Gym Pant -34-Brown,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_back.jpg",,,MP11,,,,,,,Size,34,Color,Brown,,,,,,,,,,,
818,variation,,Aether Gym Pant -34-Green,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-green_main.jpg,,,MP11,,,,,,,Size,34,Color,Green,,,,,,,,,,,
819,variation,,Aether Gym Pant -36-Blue,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-blue_main.jpg,,,MP11,,,,,,,Size,36,Color,Blue,,,,,,,,,,,
820,variation,,Aether Gym Pant -36-Brown,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp11-brown_back.jpg",,,MP11,,,,,,,Size,36,Color,Brown,,,,,,,,,,,
821,variation,,Aether Gym Pant -36-Green,1,0,visible,,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,,,,1,100,0,0,1,,,,1,,,74,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp11-green_main.jpg,,,MP11,,,,,,,Size,36,Color,Green,,,,,,,,,,,
835,variable,MP12,Cronus Yoga Pant ,1,0,visible,This is a variable product called a Cronus Yoga Pant ,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,0,0,0,,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp12-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp12-black_back.jpg",,,,,,,,,,Size,32|33|34|36,Color,Black|Blue|Red,,,,,,,,,,,
823,variation,,Cronus Yoga Pant -32-Black,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp12-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp12-black_back.jpg",,,MP12,,,,,,,Size,32,Color,Black,,,,,,,,,,,
824,variation,,Cronus Yoga Pant -32-Blue,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-blue_main.jpg,,,MP12,,,,,,,Size,32,Color,Blue,,,,,,,,,,,
825,variation,,Cronus Yoga Pant -32-Red,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-red_main.jpg,,,MP12,,,,,,,Size,32,Color,Red,,,,,,,,,,,
826,variation,,Cronus Yoga Pant -33-Black,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp12-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp12-black_back.jpg",,,MP12,,,,,,,Size,33,Color,Black,,,,,,,,,,,
827,variation,,Cronus Yoga Pant -33-Blue,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-blue_main.jpg,,,MP12,,,,,,,Size,33,Color,Blue,,,,,,,,,,,
828,variation,,Cronus Yoga Pant -33-Red,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-red_main.jpg,,,MP12,,,,,,,Size,33,Color,Red,,,,,,,,,,,
829,variation,,Cronus Yoga Pant -34-Black,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp12-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp12-black_back.jpg",,,MP12,,,,,,,Size,34,Color,Black,,,,,,,,,,,
830,variation,,Cronus Yoga Pant -34-Blue,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-blue_main.jpg,,,MP12,,,,,,,Size,34,Color,Blue,,,,,,,,,,,
831,variation,,Cronus Yoga Pant -34-Red,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-red_main.jpg,,,MP12,,,,,,,Size,34,Color,Red,,,,,,,,,,,
832,variation,,Cronus Yoga Pant -36-Black,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp12-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp12-black_back.jpg",,,MP12,,,,,,,Size,36,Color,Black,,,,,,,,,,,
833,variation,,Cronus Yoga Pant -36-Blue,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-blue_main.jpg,,,MP12,,,,,,,Size,36,Color,Blue,,,,,,,,,,,
834,variation,,Cronus Yoga Pant -36-Red,1,0,visible,,"<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull; Drawstring waist.<br />&bull; Loose, straight-leg fit.<br />&bull; Lightweight cotton-recycled blend.<br />&bull; Front pockets with stitching detail.<br />&bull; Elastic ankle.</p>",,,,,1,100,0,0,1,,,,1,,,48,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp12-red_main.jpg,,,MP12,,,,,,,Size,36,Color,Red,,,,,,,,,,,
513,variable,MS01,Aero Daily Fitness Tee,1,0,visible,This is a variable product called a Aero Daily Fitness Tee,<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p> <p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>,,,,,1,0,0,0,,,,,1,,,24,Clothing>Men>Tops>Tees,,,"http://eimages.valtim.com/acme-images/product/m/s/ms01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms01-blue_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Black|Brown|Yellow,,,,,,,,,,,
507,variation,,Aero Daily Fitness Tee-L-Black,1,0,visible,,<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p> <p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,24,Clothing>Men>Tops>Tees,,,http://eimages.valtim.com/acme-images/product/m/s/ms01-black_main.jpg,,,MS01,,,,,,,Size,L,Color,Black,,,,,,,,,,,
508,variation,,Aero Daily Fitness Tee-L-Brown,1,0,visible,,<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p> <p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,24,Clothing>Men>Tops>Tees,,,"http://eimages.valtim.com/acme-images/product/m/s/ms01-brown_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms01-brown_back.jpg",,,MS01,,,,,,,Size,L,Color,Brown,,,,,,,,,,,
